INFO     Round   0 || Average train loss 0.082 || Average test loss 10.180 || Average test accuracy 19.192
INFO     Round  38 || Average train loss 0.010 || Average test loss 1.117 || Average test accuracy 70.176
INFO     Round  39 || Average train loss 0.007 || Average test loss 1.284 || Average test accuracy 67.456
INFO     Round  40 || Average train loss 0.008 || Average test loss 0.962 || Average test accuracy 74.262
INFO     Round  41 || Average train loss 0.009 || Average test loss 1.241 || Average test accuracy 68.038
INFO     Round  42 || Average train loss 0.010 || Average test loss 0.958 || Average test accuracy 74.168
INFO     Round  43 || Average train loss 0.007 || Average test loss 1.467 || Average test accuracy 67.622
INFO     Round  44 || Average train loss 0.012 || Average test loss 0.977 || Average test accuracy 73.329
INFO     Round  45 || Average train loss 0.004 || Average test loss 0.866 || Average test accuracy 77.339
INFO     Round  46 || Average train loss 0.007 || Average test loss 0.807 || Average test accuracy 77.530
INFO     Round  47 || Average train loss 0.010 || Average test loss 0.994 || Average test accuracy 73.894
INFO     Round  48 || Average train loss 0.004 || Average test loss 1.083 || Average test accuracy 74.749
INFO     Round  49 || Average train loss 0.006 || Average test loss 0.912 || Average test accuracy 75.956
INFO     Round  50 || Average train loss 0.007 || Average test loss 1.201 || Average test accuracy 71.388
INFO     Round  51 || Average train loss 0.007 || Average test loss 0.848 || Average test accuracy 76.442
INFO     Round  52 || Average train loss 0.007 || Average test loss 1.089 || Average test accuracy 71.936
INFO     Round  53 || Average train loss 0.006 || Average test loss 0.830 || Average test accuracy 76.599
INFO     Round  54 || Average train loss 0.010 || Average test loss 1.050 || Average test accuracy 73.566
INFO     Round  55 || Average train loss 0.006 || Average test loss 0.935 || Average test accuracy 76.615
INFO     Round  56 || Average train loss 0.005 || Average test loss 0.837 || Average test accuracy 77.965
INFO     Round  57 || Average train loss 0.006 || Average test loss 1.000 || Average test accuracy 73.454
INFO     Round  58 || Average train loss 0.012 || Average test loss 1.268 || Average test accuracy 66.890
INFO     Round  59 || Average train loss 0.004 || Average test loss 0.817 || Average test accuracy 78.263
INFO     Round  60 || Average train loss 0.009 || Average test loss 0.802 || Average test accuracy 77.701
INFO     Round  61 || Average train loss 0.008 || Average test loss 0.916 || Average test accuracy 74.344
INFO     Round  62 || Average train loss 0.006 || Average test loss 0.677 || Average test accuracy 80.583
INFO     Round  63 || Average train loss 0.003 || Average test loss 0.867 || Average test accuracy 78.326
INFO     Round  64 || Average train loss 0.004 || Average test loss 0.766 || Average test accuracy 78.961
INFO     Round  65 || Average train loss 0.007 || Average test loss 0.829 || Average test accuracy 77.604
INFO     Round  66 || Average train loss 0.005 || Average test loss 0.705 || Average test accuracy 81.545
INFO     Round  67 || Average train loss 0.009 || Average test loss 0.872 || Average test accuracy 76.276
INFO     Round  68 || Average train loss 0.006 || Average test loss 0.783 || Average test accuracy 78.714
INFO     Round  69 || Average train loss 0.010 || Average test loss 0.805 || Average test accuracy 78.377
INFO     Round  70 || Average train loss 0.005 || Average test loss 0.638 || Average test accuracy 80.725
INFO     Round  71 || Average train loss 0.006 || Average test loss 0.567 || Average test accuracy 84.023
INFO     Round  72 || Average train loss 0.005 || Average test loss 0.677 || Average test accuracy 80.894
INFO     Round  73 || Average train loss 0.005 || Average test loss 0.704 || Average test accuracy 80.464
INFO     Round  74 || Average train loss 0.007 || Average test loss 0.773 || Average test accuracy 80.768
INFO     Round  75 || Average train loss 0.004 || Average test loss 0.893 || Average test accuracy 78.155
INFO     Round  76 || Average train loss 0.004 || Average test loss 0.799 || Average test accuracy 80.775
INFO     Round  77 || Average train loss 0.005 || Average test loss 0.764 || Average test accuracy 79.038
INFO     Round  78 || Average train loss 0.011 || Average test loss 0.969 || Average test accuracy 77.057
INFO     Round  79 || Average train loss 0.004 || Average test loss 0.763 || Average test accuracy 79.153
INFO     Round  80 || Average train loss 0.004 || Average test loss 0.722 || Average test accuracy 80.294
INFO     Round  81 || Average train loss 0.003 || Average test loss 0.503 || Average test accuracy 85.962
INFO     Round  82 || Average train loss 0.004 || Average test loss 0.605 || Average test accuracy 83.466
INFO     Round  83 || Average train loss 0.005 || Average test loss 0.680 || Average test accuracy 81.176
INFO     Round  84 || Average train loss 0.004 || Average test loss 0.655 || Average test accuracy 82.020
INFO     Round  85 || Average train loss 0.008 || Average test loss 0.651 || Average test accuracy 83.195
INFO     Round  86 || Average train loss 0.004 || Average test loss 0.665 || Average test accuracy 81.614
INFO     Round  87 || Average train loss 0.003 || Average test loss 0.640 || Average test accuracy 82.847
INFO     Round  88 || Average train loss 0.004 || Average test loss 0.638 || Average test accuracy 82.968
INFO     Round  89 || Average train loss 0.005 || Average test loss 0.831 || Average test accuracy 78.473
INFO     Round  90 || Average train loss 0.012 || Average test loss 0.821 || Average test accuracy 78.945
INFO     Round  91 || Average train loss 0.008 || Average test loss 0.718 || Average test accuracy 79.410
INFO     Round  92 || Average train loss 0.006 || Average test loss 0.592 || Average test accuracy 83.123
INFO     Round  93 || Average train loss 0.006 || Average test loss 0.477 || Average test accuracy 86.244
INFO     Round  94 || Average train loss 0.007 || Average test loss 0.542 || Average test accuracy 84.185
INFO     Round  95 || Average train loss 0.005 || Average test loss 0.504 || Average test accuracy 85.501
INFO     Round  96 || Average train loss 0.004 || Average test loss 0.411 || Average test accuracy 87.788
INFO     Round  97 || Average train loss 0.007 || Average test loss 0.686 || Average test accuracy 82.042
INFO     Round  98 || Average train loss 0.007 || Average test loss 0.678 || Average test accuracy 83.007
INFO     Round  99 || Average train loss 0.005 || Average test loss 0.580 || Average test accuracy 84.065
